"url","Ticker","Ticker_link","Company","Company_link","Ceo","Year","Compensation"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=131","INBK","https://aflcio.org/paywatch/INBK","First Internet Bancorp","https://aflcio.org/paywatch/INBK","David B. Becker","2016","$1,061,726"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=131","TWI","https://aflcio.org/paywatch/TWI","Titan International","https://aflcio.org/paywatch/TWI","Maurice M. Taylor","2015","$1,061,517"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=131","RTK","https://aflcio.org/paywatch/RTK","Rentech","https://aflcio.org/paywatch/RTK","Keith B. Forman","2015","$1,059,276"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=131","SYNT","https://aflcio.org/paywatch/SYNT","Syntel","https://aflcio.org/paywatch/SYNT","Nitin Rakesh","2015","$1,057,958"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=131","USAT","https://aflcio.org/paywatch/USAT","USA Technologies","https://aflcio.org/paywatch/USAT","Stephen P. Herbert","2015","$1,055,641"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=131","MODN","https://aflcio.org/paywatch/MODN","Model N","https://aflcio.org/paywatch/MODN","Zack Rinat","2016","$1,054,001"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=131","FCF","https://aflcio.org/paywatch/FCF","First Commonwealth Financial Corporation","https://aflcio.org/paywatch/FCF","T. Michael Price","2016","$1,053,029"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=131","EBIO","https://aflcio.org/paywatch/EBIO","Eleven Biotherapeutics","https://aflcio.org/paywatch/EBIO","Abbie C. Celniker","2016","$1,051,522"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=131","CPF","https://aflcio.org/paywatch/CPF","CPB","https://aflcio.org/paywatch/CPF","A. Catherine Ngo","2016","$1,051,039"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=131","ACBI","https://aflcio.org/paywatch/ACBI","Atlantic Capital Bancshares","https://aflcio.org/paywatch/ACBI","Douglas L. Williams","2016","$1,049,933"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=132","HALL","https://aflcio.org/paywatch/HALL","Hallmark Financial Services","https://aflcio.org/paywatch/HALL","Naveen Anand","2015","$1,046,589"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=132","FMSA","https://aflcio.org/paywatch/FMSA","Fairmount Santrol Holdings","https://aflcio.org/paywatch/FMSA","Jenniffer D. Deckard","2016","$1,044,405"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=132","EAC","https://aflcio.org/paywatch/EAC%20%20%20%20%20%20%20","Erickson","https://aflcio.org/paywatch/EAC%20%20%20%20%20%20%20","Jeffrey Roberts","2015","$1,043,367"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=132","FENX","https://aflcio.org/paywatch/FENX","Fenix Parts","https://aflcio.org/paywatch/FENX","Kent Robertson","2015","$1,040,171"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=132","LABL","https://aflcio.org/paywatch/LABL","Multi-Color Corporation","https://aflcio.org/paywatch/LABL","Vadis A. Rodato","2016","$1,037,603"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=132","MLNK","https://aflcio.org/paywatch/MLNK","ModusLink Global Solutions","https://aflcio.org/paywatch/MLNK","John J. Boucher","2016","$1,036,998"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=132","CACC","https://aflcio.org/paywatch/CACC","Credit Acceptance Corporation","https://aflcio.org/paywatch/CACC","Brett A. Roberts","2015","$1,033,092"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=132","PSTB","https://aflcio.org/paywatch/PSTB","Park Sterling Corporation","https://aflcio.org/paywatch/PSTB","James C. Cherry","2016","$1,030,994"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=132","CAC","https://aflcio.org/paywatch/CAC","Camden National Corporation","https://aflcio.org/paywatch/CAC","Gregory A. Dufour","2016","$1,030,667"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=132","TREC","https://aflcio.org/paywatch/TREC","Trecora Resources","https://aflcio.org/paywatch/TREC","Nicholas N. Carter","2015","$1,030,585"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=132","WDR","https://aflcio.org/paywatch/WDR","Waddell & Reed Financial","https://aflcio.org/paywatch/WDR","Henry J. Herrmann","2016","$1,029,991"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=132","GPX","https://aflcio.org/paywatch/GPX","GP Strategies Corporation","https://aflcio.org/paywatch/GPX","Scott N. Greenberg","2015","$1,029,517"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=132","PMT","https://aflcio.org/paywatch/PMT","PennyMac Mortgage Investment Trust","https://aflcio.org/paywatch/PMT","Stanford L. Kurland","2016","$1,028,252"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=132","GTY","https://aflcio.org/paywatch/GTY","Getty Realty Corporation","https://aflcio.org/paywatch/GTY","Christopher J. Constant","2016","$1,027,313"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=132","HTBI","https://aflcio.org/paywatch/HTBI","HomeTrust Bancshares","https://aflcio.org/paywatch/HTBI","Dana L. Stonestreet","2016","$1,021,955"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=132","CWCO","https://aflcio.org/paywatch/CWCO","Consolidated Water Co. Ltd.","https://aflcio.org/paywatch/CWCO","Frederick W. McTaggart","2016","$1,019,014"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=132","SPKE","https://aflcio.org/paywatch/SPKE","Spark Energy","https://aflcio.org/paywatch/SPKE","Nathan Kroeker","2015","$1,018,323"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=132","NATH","https://aflcio.org/paywatch/NATH","Nathan's Famous","https://aflcio.org/paywatch/NATH","Eric Gatoff","2016","$1,017,085"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=132","UHAL","https://aflcio.org/paywatch/UHAL","Amerco","https://aflcio.org/paywatch/UHAL","Edward J. Shoen","2016","$1,015,931"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=132","FFIN","https://aflcio.org/paywatch/FFIN","First Financial Bankshares","https://aflcio.org/paywatch/FFIN","F. Scott Dueser","2016","$1,015,898"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=133","AST","https://aflcio.org/paywatch/AST","Asterias Biotherapeutics","https://aflcio.org/paywatch/AST","Pedro Lichtinger","2015","$1,014,104"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=133","SSNI","https://aflcio.org/paywatch/SSNI","Silver Spring Networks","https://aflcio.org/paywatch/SSNI","Michael Bell","2016","$1,012,720"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=133","LC","https://aflcio.org/paywatch/LC","LendingClub Corporation","https://aflcio.org/paywatch/LC","Renaud Laplanche","2015","$1,010,685"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=133","AXDX","https://aflcio.org/paywatch/AXDX","Accelerate Diagnostics","https://aflcio.org/paywatch/AXDX","Lawrence Mehren","2016","$1,010,669"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=133","PLAB","https://aflcio.org/paywatch/PLAB","Photronics","https://aflcio.org/paywatch/PLAB","Peter S. Kirlin","2016","$1,008,613"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=133","TRMR","https://aflcio.org/paywatch/TRMR","Tremor Video","https://aflcio.org/paywatch/TRMR","William Day","2015","$1,008,184"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=133","IRG","https://aflcio.org/paywatch/IRG","Ignite Restaurant Group","https://aflcio.org/paywatch/IRG","Raymond A. Blanchette","2015","$1,005,725"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=133","CFNL","https://aflcio.org/paywatch/CFNL","Cardinal Financial Corporation","https://aflcio.org/paywatch/CFNL","Christopher W. Bergstrom","2015","$1,005,714"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=133","FCPT","https://aflcio.org/paywatch/FCPT","Four Corners Property Trust","https://aflcio.org/paywatch/FCPT","William H. Lenehan","2015","$1,005,526"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=133","LBIO","https://aflcio.org/paywatch/LBIO","Lion Biotechnologies","https://aflcio.org/paywatch/LBIO","Elma Hawkins","2015","$1,001,453"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=133","PJT","https://aflcio.org/paywatch/PJT","PJT Partners","https://aflcio.org/paywatch/PJT","Paul J. Taubman","2016","$1,000,000"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=133","APIC","https://aflcio.org/paywatch/APIC","Apigee Corporation","https://aflcio.org/paywatch/APIC","Chet Kapoor","2015","$999,854"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=133","PEIX","https://aflcio.org/paywatch/PEIX","Pacific Ethanol","https://aflcio.org/paywatch/PEIX","Neil M. Koehler","2015","$999,109"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=133","XPER","https://aflcio.org/paywatch/XPER","Xperi Corporation","https://aflcio.org/paywatch/XPER","Thomas Lacey","2015","$998,065"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=133","CORI","https://aflcio.org/paywatch/CORI","Corium International","https://aflcio.org/paywatch/CORI","Peter D. Staple","2016","$990,362"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=133","IBP","https://aflcio.org/paywatch/IBP","Installed Building Products","https://aflcio.org/paywatch/IBP","Jeffrey W. Edwards","2015","$990,051"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=133","QCRH","https://aflcio.org/paywatch/QCRH","QCR Holdings","https://aflcio.org/paywatch/QCRH","Douglas M. Hultquist","2016","$988,249"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=133","ALRM","https://aflcio.org/paywatch/ALRM","Alarm.com Holdings","https://aflcio.org/paywatch/ALRM","Stephen Trundle","2016","$987,908"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=133","PRAH","https://aflcio.org/paywatch/PRAH","PRA Health Sciences","https://aflcio.org/paywatch/PRAH","Colin Shannon","2015","$987,750"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=133","GSBC","https://aflcio.org/paywatch/GSBC","Great Southern Bancorp","https://aflcio.org/paywatch/GSBC","Joseph W. Turner","2016","$987,242"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=134","AXAS","https://aflcio.org/paywatch/AXAS","Abraxas Petroleum Corporation","https://aflcio.org/paywatch/AXAS","Robert L.G. Watson","2016","$986,879"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=134","GHDX","https://aflcio.org/paywatch/GHDX","Genomic Health","https://aflcio.org/paywatch/GHDX","Kimberly J. Popovits","2015","$984,300"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=134","PDVW","https://aflcio.org/paywatch/PDVW","pdvWireless","https://aflcio.org/paywatch/PDVW","John Pescatore","2016","$984,056"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=134","BHB","https://aflcio.org/paywatch/BHB","Bar Harbor Bankshares","https://aflcio.org/paywatch/BHB","Curtis C. Simard","2016","$982,044"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=134","SENEA","https://aflcio.org/paywatch/SENEA","Seneca Foods Corp.","https://aflcio.org/paywatch/SENEA","Kraig H. Kayser","2016","$980,629"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=134","AAOI","https://aflcio.org/paywatch/AAOI","Applied Optoelectronics","https://aflcio.org/paywatch/AAOI","Chih-Hsiang (Thompson) Lin","2015","$980,288"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=134","OMN","https://aflcio.org/paywatch/OMN","OMNOVA Solutions","https://aflcio.org/paywatch/OMN","Anne P. Noonan","2016","$979,357"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=134","MSFG","https://aflcio.org/paywatch/MSFG","MainSource Financial Group","https://aflcio.org/paywatch/MSFG","Archie M. Brown","2016","$978,592"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=134","NCBS","https://aflcio.org/paywatch/NCBS","Nicolet Bankshares","https://aflcio.org/paywatch/NCBS","Robert B. Atwell","2016","$977,415"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=134","ABTL","https://aflcio.org/paywatch/ABTL","Autobytel","https://aflcio.org/paywatch/ABTL","Jeffrey H. Coats","2015","$976,000"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=134","SONA","https://aflcio.org/paywatch/SONA","Southern National Bancorp of Virginia","https://aflcio.org/paywatch/SONA","Georgia S. Derrico","2015","$975,297"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=134","ARC","https://aflcio.org/paywatch/ARC","ARC Document Solutions","https://aflcio.org/paywatch/ARC","Kumarakulasingam Suriyakumar","2016","$974,948"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=134","SMP","https://aflcio.org/paywatch/SMP","Standard Motor Products","https://aflcio.org/paywatch/SMP","Lawrence I. Sills","2015","$970,751"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=134","WTBA","https://aflcio.org/paywatch/WTBA","West Bancorporation","https://aflcio.org/paywatch/WTBA","David D. Nelson","2016","$970,198"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=134","CCNE","https://aflcio.org/paywatch/CCNE","CNB Financial Corporation","https://aflcio.org/paywatch/CCNE","Joseph B. Bower","2016","$967,788"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=134","KRO","https://aflcio.org/paywatch/KRO","Kronos Worldwide","https://aflcio.org/paywatch/KRO","Bobby D. Obrien","2016","$966,715"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=134","CRMT","https://aflcio.org/paywatch/CRMT","America's Car-Mart","https://aflcio.org/paywatch/CRMT","William H. Henderson","2016","$965,931"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=134","BOJA","https://aflcio.org/paywatch/BOJA","Bojangles'","https://aflcio.org/paywatch/BOJA","Clifton Rutledge","2015","$965,874"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=134","CUI","https://aflcio.org/paywatch/CUI","CUI Global","https://aflcio.org/paywatch/CUI","William J. Clough","2015","$962,220"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=134","CPXX","https://aflcio.org/paywatch/CPXX","Celator Pharmaceuticals","https://aflcio.org/paywatch/CPXX","Scott T. Jackson","2015","$962,070"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=135","FMNB","https://aflcio.org/paywatch/FMNB","Farmers National Banc Corp.","https://aflcio.org/paywatch/FMNB","Kevin J. Helmick","2016","$961,866"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=135","SFBS","https://aflcio.org/paywatch/SFBS","ServisFirst Bancshares","https://aflcio.org/paywatch/SFBS","Thomas A. Broughton","2016","$961,076"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=135","SKUL","https://aflcio.org/paywatch/SKUL","Skullcandy","https://aflcio.org/paywatch/SKUL","S. Hoby Darling","2015","$960,860"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=135","OMED","https://aflcio.org/paywatch/OMED","OncoMed Pharmaceuticals","https://aflcio.org/paywatch/OMED","Paul Hastings","2016","$958,697"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=135","FDEF","https://aflcio.org/paywatch/FDEF","First Defiance Financial Corp.","https://aflcio.org/paywatch/FDEF","Donald P. Hileman","2016","$954,207"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=135","ZEUS","https://aflcio.org/paywatch/ZEUS","Olympic Steel","https://aflcio.org/paywatch/ZEUS","Michael D. Siegal","2016","$953,984"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=135","TITN","https://aflcio.org/paywatch/TITN","Titan Machinery","https://aflcio.org/paywatch/TITN","David Meyer","2016","$951,980"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=135","ACHN","https://aflcio.org/paywatch/ACHN","Achillion Pharmaceuticals","https://aflcio.org/paywatch/ACHN","Milind Deshpande","2015","$950,065"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=135","ZIXI","https://aflcio.org/paywatch/ZIXI","Zix Corporation","https://aflcio.org/paywatch/ZIXI","Richard D. Spurr","2015","$945,950"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=135","MBWM","https://aflcio.org/paywatch/MBWM","Mercantile Bank Corporation","https://aflcio.org/paywatch/MBWM","Michael H. Price","2016","$944,581"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=135","GRUB","https://aflcio.org/paywatch/GRUB","GrubHub","https://aflcio.org/paywatch/GRUB","Matthew Maloney","2016","$943,080"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=135","USNA","https://aflcio.org/paywatch/USNA","USANA Health Sciences","https://aflcio.org/paywatch/USNA","Kevin G. Guest","2016","$942,826"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=135","MCRN","https://aflcio.org/paywatch/MCRN","Milacron Holdings Corp.","https://aflcio.org/paywatch/MCRN","Thomas Goeke","2016","$941,506"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=135","IBCP","https://aflcio.org/paywatch/IBCP","Independent Bank Corporation","https://aflcio.org/paywatch/IBCP","William B. Kessel","2016","$937,769"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=135","STRT","https://aflcio.org/paywatch/STRT","Strattec Security Corporation","https://aflcio.org/paywatch/STRT","Frank J. Krejci","2016","$937,240"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=135","MLAB","https://aflcio.org/paywatch/MLAB","Mesa Laboratories","https://aflcio.org/paywatch/MLAB","John J. Sullivan","2016","$931,439"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=135","GKOS","https://aflcio.org/paywatch/GKOS","Glaukos Corporation","https://aflcio.org/paywatch/GKOS","Thomas W. Burns","2015","$930,432"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=135","GFN","https://aflcio.org/paywatch/GFN","General Finance Corporation","https://aflcio.org/paywatch/GFN","Ronald F. Valenta","2016","$929,250"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=135","BCOV","https://aflcio.org/paywatch/BCOV","Brightcove","https://aflcio.org/paywatch/BCOV","David Mendels","2016","$926,704"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=135","XONE","https://aflcio.org/paywatch/XONE","The ExOne Company","https://aflcio.org/paywatch/XONE","James L. McCarley","2016","$926,689"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=136","ENH","https://aflcio.org/paywatch/ENH","Endurance Specialty Holdings Ltd","https://aflcio.org/paywatch/ENH","John R. Charman","2015","$924,643"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=136","ATHX","https://aflcio.org/paywatch/ATHX","Athersys","https://aflcio.org/paywatch/ATHX","Gil Van Bokkelen","2015","$921,167"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=136","IDRA","https://aflcio.org/paywatch/IDRA","Idera Pharmaceuticals","https://aflcio.org/paywatch/IDRA","Vincent J. Milano","2015","$921,070"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=136","YELP","https://aflcio.org/paywatch/YELP","Yelp","https://aflcio.org/paywatch/YELP","Jeremy Stoppelman","2015","$919,315"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=136","CTBI","https://aflcio.org/paywatch/CTBI","Community Trust Bancorp","https://aflcio.org/paywatch/CTBI","Jean R. Hale","2016","$919,096"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=136","SFST","https://aflcio.org/paywatch/SFST","Southern First Bancshares","https://aflcio.org/paywatch/SFST","R. Arthur Seaver","2016","$915,868"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=136","UFAB","https://aflcio.org/paywatch/UFAB","Unique Fabricating","https://aflcio.org/paywatch/UFAB","John Weinhardt","2015","$914,304"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=136","AMSWA","https://aflcio.org/paywatch/AMSWA","American Software","https://aflcio.org/paywatch/AMSWA","J. Michael Edenfield","2016","$914,223"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=136","BLMT","https://aflcio.org/paywatch/BLMT","BSB Bancorp","https://aflcio.org/paywatch/BLMT","Robert M. Mahoney","2016","$914,043"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=136","PCBK","https://aflcio.org/paywatch/PCBK","Pacific Continental Corporation (Ore)","https://aflcio.org/paywatch/PCBK","Roger S. Busse","2015","$906,800"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=136","UMH","https://aflcio.org/paywatch/UMH","UMH Properties","https://aflcio.org/paywatch/UMH","Samuel A. Landy","2015","$906,473"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=136","KIRK","https://aflcio.org/paywatch/KIRK","Kirkland's","https://aflcio.org/paywatch/KIRK","W. Michael Madden","2015","$905,760"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=136","HBNC","https://aflcio.org/paywatch/HBNC","Horizon Bancorp (IN)","https://aflcio.org/paywatch/HBNC","Craig M. Dwight","2016","$905,310"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=136","PAH","https://aflcio.org/paywatch/PAH","Platform Specialty Products Corporation","https://aflcio.org/paywatch/PAH","Daniel H. Leever","2015","$904,479"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=136","FF","https://aflcio.org/paywatch/FF","FutureFuel Corp.","https://aflcio.org/paywatch/FF","Paul A. Novelly","2015","$903,000"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=136","AAC","https://aflcio.org/paywatch/AAC","AAC Holdings","https://aflcio.org/paywatch/AAC","Michael T. Cartwright","2016","$902,737"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=136","ACNB","https://aflcio.org/paywatch/ACNB","ACNB Corporation","https://aflcio.org/paywatch/ACNB","Thomas A. Ritter","2016","$902,655"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=136","CBMG","https://aflcio.org/paywatch/CBMG","Cellular Biomedicine Group","https://aflcio.org/paywatch/CBMG","Bizuo (Tony) Liu","2016","$900,257"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=136","WINA","https://aflcio.org/paywatch/WINA","Winmark Corporation","https://aflcio.org/paywatch/WINA","Brett D. Heffes","2016","$899,880"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=136","KEYW","https://aflcio.org/paywatch/KEYW","The KEYW Holding Corporation","https://aflcio.org/paywatch/KEYW","Bill Weber","2016","$896,800"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=137","EBTC","https://aflcio.org/paywatch/EBTC","Enterprise Bancorp","https://aflcio.org/paywatch/EBTC","John P. Clancy","2016","$895,056"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=137","WFM","https://aflcio.org/paywatch/WFM","Whole Foods Market","https://aflcio.org/paywatch/WFM","Walter Robb","2016","$892,280"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=137","PEGA","https://aflcio.org/paywatch/PEGA","Pegasystems","https://aflcio.org/paywatch/PEGA","Alan Trefler","2015","$888,907"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=137","CTG","https://aflcio.org/paywatch/CTG","Computer Task Group","https://aflcio.org/paywatch/CTG","Arthur W. Crumlish","2016","$882,409"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=137","MBTF","https://aflcio.org/paywatch/MBTF","M B T Financial Corp","https://aflcio.org/paywatch/MBTF","H. Douglas Chaffin","2016","$880,585"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=137","AOSL","https://aflcio.org/paywatch/AOSL","Alpha and Omega Semiconductor Limited","https://aflcio.org/paywatch/AOSL","Mike F. Chang","2016","$879,183"
